519.279312	55.0
521.236319	60.0
522.272674	196.0
523.257163	141.0
524.253654	55.0
525.172200	57.0
526.218972	67.0
528.192865	3877.3
528.283076	43.0
529.196012	1009.0
529.572023	25.0
530.195726	299.0
530.445488	21.0
531.203557	27.0
531.250728	75.0
532.256320	39.0
533.201063	47.0
533.277405	21.0
539.270909	64.0
539.757249	51.0
540.276070	368.0
541.244798	43.0
541.261634	37.0
541.267355	45.0
542.225231	40.0
542.280220	58.0
542.316882	27.0
543.237483	43.0
545.235411	50.0
545.275849	65.0
546.196449	27.0
546.234506	151.0
547.211228	55.0
548.714796	78.0
549.286545	48.0
550.262320	472.0
550.289221	61.0
551.268412	178.9
552.257041	46.0
553.204552	97.0
555.272645	51.0
557.233102	43.0
557.306276	232.6
557.374329	42.0
558.266701	202.0
558.363418	61.0
559.259472	123.0
559.304981	71.0
559.815171	39.0
560.251065	11.0
560.318140	38.0
564.275228	22.0
567.287142	549.0
568.275007	1355.9
569.236289	163.0
569.273931	388.0
569.489098	10.0
570.219466	76.0
570.729552	22.0
571.267502	22.0
571.421786	23.0
572.268837	125.0
573.214510	65.0
574.319411	64.0
575.244121	49.0
576.234397	49.0
580.249968	58.8
581.236810	25.0
581.274765	46.0
583.246343	11.0
585.244111	42.0
585.303468	721.0
586.301857	186.0
587.237664	38.0
587.306336	12.0
588.271985	25.0
589.235394	102.7
590.247736	40.0
591.097141	12.0
592.261280	55.0
595.291867	71.0
596.244836	47.0
598.203115	76.0
598.247188	140.0
600.237887	40.0
600.307315	65.0
602.295431	39.0
603.252354	151.0
603.283504	30.0
606.267343	193.9
606.308258	73.0
607.270403	24.0
610.261762	70.0
611.261221	67.0
612.265838	12.0
614.281447	50.0
616.308186	61.0
617.211334	60.0
620.254048	71.0
621.263888	118.0
621.291971	241.0
622.325954	44.0
622.431996	35.0
623.308175	93.0
624.287237	31.0
625.330055	57.0
625.479662	29.0
627.311835	72.0
628.258521	57.0
628.312821	71.0
629.304649	58.0
631.288757	67.0
637.279691	61.0
638.261707	45.0
639.225021	314.0
639.309738	102.0
640.220040	97.0
640.334627	125.0
640.367435	46.0
642.272268	99.0
646.290988	110.0
647.290074	28.0
647.354161	33.0
648.235679	14.0
649.230109	93.0
653.299950	76.0
654.221746	37.0
654.274095	37.0
655.273144	47.0
656.268923	10.0
656.970857	61.0
657.232897	13482.1
657.341071	84.9
657.734031	84.0
658.234475	5098.3
658.297890	128.0
658.327377	32.0
658.856637	10.0
658.897047	10.0
659.091034	13.0
659.236436	1659.0
659.737862	21.0
659.948150	58.0
660.245407	396.0
660.300118	175.0
660.330890	50.0
661.243278	184.0
661.291225	174.0
662.421539	25.0
665.760438	46.0
666.349570	57.0
668.334221	23.0
669.083298	10.0
669.229905	68.0
669.299142	51.0
669.331726	40.0
670.338126	39.0
671.308572	59.0
671.346803	83.6
672.222574	12.0
672.319538	161.0
673.293213	50.0
675.377380	49.0
676.294147	42.0
678.219741	42.0
678.305559	1174.1
678.348944	42.1
679.241006	51.0
679.304259	458.0
679.372309	51.0
680.310093	245.8
681.224204	10.0
681.302146	128.0
681.339261	53.0
682.313523	38.0
683.302126	186.0
684.342382	76.0
685.343064	120.0
685.384730	24.0
686.300014	58.0
688.356425	111.0
689.303128	182.0
689.322913	97.0
689.338460	214.0
690.145084	22.0
690.242583	1976.8
690.310526	52.0
690.372572	23.0
691.248921	384.0
691.288010	57.0
691.373967	50.0
692.247493	261.1
692.331881	58.0
693.279445	38.0
694.324427	122.0
695.319809	182.0
696.318518	82.0
696.362745	10.0
697.235443	11.0
697.281170	69.0
698.328434	353.0
699.318515	759.2
700.307150	161.6
700.910909	12.0
701.319428	37.0
702.335828	87.0
703.306784	150.0
704.320259	57.0
707.360993	12.0
708.257936	78.0
708.285289	65.0
709.259014	10.0
710.311771	29.0
710.811160	67.0
711.820408	144.0
713.256077	66.0
714.306873	57.0
715.292505	28.0
716.337131	924.0
717.349730	167.0
718.363964	46.0
719.348559	192.0
719.580987	39.0
720.370923	54.0
720.954148	22.0
722.337081	76.0
724.331341	11.0
726.285922	76.0
729.356654	28.0
730.339125	31.0
731.273095	320.0
732.270822	263.0
733.252138	50.0
733.307558	76.0
734.279888	20.0
734.331081	68.0
736.307644	49.0
738.342474	26.0
739.386626	51.0
740.303007	25.0
753.369086	70.0
756.340618	21.0
758.344989	95.0
759.205212	34.0
759.352705	21.0
759.391750	74.0
760.311760	53.0
760.359511	84.0
761.284451	28.0
761.334291	111.0
761.653715	12.0
763.314338	88.0
768.346333	57.0
769.337249	50.0
773.327884	83.0
774.340835	50.0
774.375882	65.0
775.392597	61.0
775.835427	102.0
782.338918	26.0
782.770513	55.0
782.955519	69.0
785.360543	102.0
787.349203	26.0
789.373718	47.0
790.347117	69.0
791.346876	41.0
793.257611	11.0
793.293084	31.0
794.335450	35.0
795.853649	62.0
796.344690	21.0
797.351070	77.0
798.342719	23.0
800.390219	56.0
801.290167	42.0
801.365929	13.0
802.346692	27.0
802.395746	31.0
803.352349	85.0
803.881951	185.0
804.292159	51.0
804.372527	32.0
805.364064	86.0
809.342162	607.0
810.341692	360.0
811.025693	10.0
811.368899	46.0
812.359102	151.0
813.358755	349.0
813.405001	24.1
814.338288	351.0
815.393942	60.0
816.342767	12.0
816.383938	47.0
817.377660	62.0
817.863836	89.0
819.282686	833.5
820.294659	522.0
820.360011	60.0
821.297254	245.0
822.295582	39.0
823.009025	31.0
823.374897	38.0
824.364515	27.0
825.376268	115.0
827.332404	13.0
829.353253	12.0
830.370170	88.0
831.208620	24.0
831.363614	1046.1
831.499134	30.0
832.362759	306.0
832.370282	52.0
832.378879	290.0
832.451900	63.0
832.879769	58.0
832.970640	51.0
833.359898	152.0
834.388875	24.0
835.489748	26.0
837.374741	77.0
840.868036	89.0
842.375221	66.0
845.421106	50.0
846.368919	10.0
847.394963	122.0
848.339505	46.0
848.454144	25.0
849.394480	58.0
849.880906	63.0
850.849585	67.0
852.289288	79.0
853.286681	112.0
856.295439	56.0
856.429044	47.0
856.834528	120.0
857.300032	25.0
858.374400	51.0
858.411300	55.0
859.384827	133.0
860.340435	12.0
860.386613	13.0
860.880796	54.0
861.375121	34.0
864.376449	88.0
867.364452	14.0
867.897738	75.0
869.215425	39.0
869.893217	75.0
870.359402	143.0
871.358949	60.0
872.309415	50.0
873.351272	35.0
873.881742	58.0
874.365819	26.0
874.403061	83.0
875.329718	16.0
875.907381	74.0
876.338905	52.0
880.334674	75.0
881.381694	524.0
882.378234	332.0
886.405919	77.0
887.116109	28.0
887.425614	25.0
888.396247	155.9
889.330726	76.0
889.395798	96.0
890.382696	42.0
892.417956	59.0
893.319392	889.0
894.327456	489.0
894.380206	50.0
895.105418	27.0
895.304040	80.6
895.388048	61.0
896.896162	51.0
897.334695	27.0
897.443167	44.0
897.895986	49.0
898.363076	45.0
903.400244	56.0
904.385932	93.0
904.474706	22.0
905.459795	11.0
905.900417	47.0
906.369584	23.0
907.915377	89.0
909.367534	56.0
911.329312	29.0
914.197399	101.0
914.473506	40.0
916.407420	63.0
918.414941	62.0
918.896883	34.0
922.425657	831.0
922.541771	48.0
923.403582	143.9
923.419044	215.9
924.399512	128.0
924.417397	126.0
924.910269	33.0
925.384333	26.0
925.973491	85.0
926.382134	117.0
926.433452	13.0
927.305774	89.0
927.387276	44.0
929.440380	77.0
929.478778	71.0
929.902943	88.0
930.746336	69.0
930.909645	73.0
931.226698	25.0
931.399658	23.0
931.452511	71.0
933.906097	274.0
933.967125	42.0
934.355711	164.0
934.428102	534.0
934.910378	87.0
935.358108	23.0
935.429747	186.0
935.878188	53.0
937.058534	13.0
937.579086	11.0
937.911736	55.0
938.415613	681.9
938.912242	532.0
939.423759	430.0
939.923155	271.2
940.029547	10.0
940.111606	10.0
940.425394	49.0
941.401721	328.0
941.451112	97.0
942.391634	217.8
942.438387	169.2
942.874736	32.0
943.075554	148.0
943.387866	200.0
944.402959	13.0
945.406033	155.0
946.927501	1600.0
947.225682	24.0
947.431128	1516.0
947.753897	80.0
947.935042	1190.0
948.429426	253.0
948.930649	181.0
949.286068	10.0
949.455847	27.0
949.630492	22.0
950.392327	54.0
955.436861	52.0
955.772665	25.0
959.353365	68.0
959.413594	401.0
959.563056	35.0
960.422696	406.0
960.932767	228.0
961.422366	79.0
964.348261	45.0
968.356456	58.0
969.433809	162.0
969.939507	123.0
970.454520	208.0
970.926417	82.0
971.401178	50.0
971.729960	16.0
972.417677	124.0
972.471151	10.0
974.485082	13.0
979.125028	80.0
979.450188	54.0
979.947885	23.0
980.391485	54.0
980.440780	32.0
981.340407	208.0
981.429454	103.0
984.556346	28.0
984.709489	87.0
985.183813	72.0
986.409680	60.0
986.469015	13.0
986.933871	47.0
988.061850	10.0
988.451016	572.0
988.957146	473.0
989.453497	453.0
989.955288	108.0
990.453511	53.0
990.874703	29.0
991.097724	105.0
991.464523	49.0
991.747103	83.0
992.431413	60.0
992.922476	11.0
993.395767	59.0
993.661779	11.0
994.043943	30.0
995.424316	44.0
996.154613	86.0
997.085614	161.0
997.387284	54.0
997.785083	11.0
998.436650	31.0
998.993883	51.0
999.352187	139.0
999.417665	105.0
1000.382667	47.0
1000.443263	143.0
1000.776082	80.0
1000.959952	224.4
1001.448484	234.0
1002.360485	55.0
1002.427365	221.0
1003.427424	16.0
1004.405118	10.0
1005.193606	51.0
1006.456830	64.0
1006.941359	71.0
1007.465981	10.0
1008.482843	96.0
1009.475796	111.0
1010.431410	25.0
1011.422524	41.0
1012.043469	51.0
1012.198735	97.0
1012.408779	447.0
1012.470084	131.0
1013.409471	211.0
1013.459131	59.0
1013.937526	62.0
1014.373710	12.0
1014.441727	101.0
1015.336656	23.0
1015.426955	36.0
1015.943747	37.0
1017.449714	51.0
1017.509976	40.0
1017.941905	117.0
1018.062460	67.0
1018.473750	77.0
1018.564848	64.0
1019.424219	76.0
1019.484387	154.5
1020.410129	61.0
1020.426134	11.0
1020.457039	134.0
1021.199389	66.0
1021.452027	233.0
1021.946729	375.0
1022.360750	71.0
1022.458574	136.0
1022.965538	56.0
1023.117098	13.0
1023.953198	21.0
1024.446960	33.0
1024.784600	74.0
1025.043026	164.0
1025.791074	87.0
1026.191193	141.0
1026.445441	162.0
1026.877193	106.0
1026.952869	64.0
1027.207080	145.0
1028.448813	159.0
1028.997172	12.0
1030.457231	214.0
1030.507726	37.0
1030.951185	88.0
1031.457941	349.0
1031.956053	84.0
1033.456243	30.0
1034.002914	31.0
1034.463647	47.0
1035.471543	46.0
1036.495135	52.0
1037.367107	37.0
1039.466499	335.0
1039.962271	1034.1
1040.142618	22.0
1040.462790	547.0
1040.963086	250.0
1041.024578	132.0
1041.469182	196.0
1041.524142	11.0
1041.952199	160.0
1042.520221	72.0
1043.433158	197.0
1043.944017	41.0
1044.424434	114.0
1044.518896	58.0
1044.773318	86.0
1044.976877	44.0
1045.459138	194.0
1046.229204	13.0
1046.478256	255.0
1047.442091	71.0
1047.536705	77.0
1048.241624	13.0
1048.363960	36.0
1048.469750	10068.5
1048.972988	10500.1
1049.075733	82.0
1049.184815	62.0
1049.285918	89.0
1049.473382	6652.0
1049.597913	69.0
1049.765952	55.0
1049.972162	3712.1
1050.276386	22.0
1050.414148	94.0
1050.479600	1601.0
1050.539511	179.0
1050.711364	79.0
1050.776246	189.0
1050.980057	454.6
1051.096987	39.0
1051.441797	157.6
1051.465889	218.0
1051.653047	66.0
1051.940010	121.0
1052.103742	73.0
1052.482579	87.0
1052.998037	66.0
1053.493186	10.0
1053.615828	10.0
1053.738477	26.0
1054.735266	35.0
1055.149455	11.0
1055.377175	1100.0
1055.527922	49.0
1055.850183	23.0
1056.380002	724.0
1057.380518	386.0
1058.353979	96.0
1058.470898	64.0
1060.382386	30.0
1060.484921	25.0
1061.961972	71.0
1062.491164	232.0
1063.501661	94.0
1063.572813	112.0
1064.492783	24.0
1064.780449	70.0
1065.474089	10.0
1069.481063	71.0
1069.980533	81.0
1070.969517	88.0
1071.471481	69.7
1071.964113	101.0
1072.510564	32.0
1072.948857	100.0
1073.526508	33.0
1080.511855	107.0
1084.486562	110.0
1084.972171	59.0
1088.459778	53.0
1089.459130	67.0
1090.487297	190.0
1092.488893	70.0
1093.456988	20.0
1093.982854	72.0
1094.128661	109.0
1094.453767	200.0
1094.795331	57.0
1095.889526	24.0
1096.414545	159.0
1097.396240	47.0
1099.420724	25.0
1099.467706	89.0
1102.491800	171.0
1102.986146	94.0
1103.506667	42.0
1104.474399	67.0
1106.484451	67.0
1108.302399	57.0
1109.476736	45.0
1111.488709	116.0
1113.581309	78.0
1118.677924	84.0
1119.146618	71.0
1119.710233	71.0
1120.542748	54.0
1120.996019	71.0
1121.490137	137.0
1124.007851	116.0
1125.506291	179.0
1127.483590	44.0
1128.583420	12.0
1129.512187	278.0
1129.997265	149.0
1130.549924	72.0
1132.988104	55.0
1136.960716	54.0
1137.516540	632.0
1137.596328	28.5
1138.524236	307.8
1138.596331	43.0
1139.462408	51.0
1139.520867	49.0
1140.508479	41.0
1141.009414	58.0
1141.126413	85.0
1141.519997	53.0
1141.993180	250.0
1142.147745	59.0
1142.489240	133.0
1142.557470	52.0
1143.153564	63.0
1143.403114	113.0
1143.488936	53.0
1144.745686	11.0
1145.049327	45.0
1145.535715	79.0
1146.530818	42.0
1148.472061	48.0
1148.818884	68.0
1149.139075	89.0
1149.480661	53.0
1150.008090	2503.9
1150.131951	47.0
1150.388246	50.0
1150.509396	3043.6
1150.601848	57.0
1151.011962	1780.0
1151.114572	59.0
1151.221404	54.0
1151.520157	1291.7
1152.016103	482.0
1152.506563	228.0
1152.995539	60.0
1153.599698	27.0
1156.497401	208.0
1157.507587	94.0
1158.524402	30.0
1160.495751	96.0
1160.776124	66.0
1160.971481	114.0
1161.393049	46.0
1162.520029	53.0
1165.049673	58.0
1166.420373	41.0
1171.016742	41.0
1172.547954	65.0
1174.499738	432.0
1174.574008	110.0
1175.507153	101.0
1176.516777	80.0
1176.858628	23.0
1177.547421	61.3
1178.533497	57.0
1178.614569	12.0
1178.928075	81.0
1179.441666	42.0
1179.520242	89.0
1181.464678	49.0
1183.484008	25.0
1184.421173	268.0
1184.599980	10.0
1185.420393	132.0
1186.395901	34.0
1187.424763	26.0
1187.533267	11.0
1188.564302	42.0
1192.149269	95.0
1193.470549	25.0
1194.531365	34.0
1199.493521	68.0
1205.479377	166.7
1206.499382	33.0
1207.538617	10.0
1208.074819	11.0
1208.559965	327.0
1209.525347	47.0
1209.574626	22.0
1210.582318	44.0
1211.542187	39.0
1212.527692	45.0
1213.525645	53.0
1213.629851	71.0
1216.472546	29.0
1221.546056	44.0
1222.024819	51.0
1222.522627	198.0
1223.516738	60.0
1224.056476	48.0
1224.634898	45.0
1225.544123	53.0
1226.591528	39.0
1230.868471	30.0
1231.036317	2896.2
1231.188852	13.0
1231.539368	2645.5
1231.623699	45.0
1232.045294	2124.0
1232.194454	78.0
1232.542713	1575.4
1233.035084	450.0
1233.551637	284.0
1233.897177	23.0
1235.562338	49.0
1236.071516	11.0
1241.973429	25.0
1242.528322	30.0
1244.532514	52.0
1245.260197	52.0
1245.554663	25.0
1249.569541	26.0
1250.588189	38.0
1252.041732	62.0
1252.592098	103.0
1253.530767	66.7
1254.672507	26.0
1257.518186	32.0
1258.461067	300.0
1258.852858	57.0
1259.456206	38.0
1260.462107	21.0
1260.573898	59.0
1260.758365	73.0
1261.554616	22.0
1261.854265	57.0
1265.576782	1071.9
1266.581610	490.2
1267.574370	161.0
1268.551808	74.0
1269.574487	172.8
1270.578731	118.0
1271.553522	67.0
1273.547271	97.0
1274.423892	26.0
1274.553162	41.0
1276.054308	48.0
1276.886785	74.0
1277.522575	53.0
1282.546931	51.0
1283.567651	62.0
1284.064060	25.0
1285.536926	99.0
1286.553188	80.0
1287.594595	239.0
1287.603976	221.0
1288.603288	200.0
1289.608865	182.0
1290.606698	33.0
1291.595257	48.0
1292.540328	32.0
1300.567514	64.0
1301.521541	23.0
1303.071024	218.0
1303.561379	63.0
1304.062339	383.0
1304.541903	116.0
1305.090884	150.0
1305.170511	56.0
1306.575759	58.0
1308.575483	140.0
1309.572167	45.3
1309.614429	46.0
1310.506031	68.0
1310.881541	39.0
1311.514336	51.0
1311.582755	32.0
1312.067677	4982.3
1312.236821	88.0
1312.568459	6367.4
1312.694820	52.0
1312.894472	26.0
1313.069910	4332.6
1313.204285	44.0
1313.212939	66.0
1313.413636	66.0
1313.574282	3173.0
1313.750292	10.0
1314.001386	22.0
1314.075814	1348.0
1314.568065	438.0
1314.737685	67.0
1315.066688	181.0
1315.560376	188.0
1315.776845	12.0
1315.856797	11.0
1316.085246	37.0
1316.302291	25.0
1316.570766	39.0
1317.770669	11.0
1317.867828	43.0
1318.513740	61.0
1318.839614	10.0
1319.262739	78.0
1325.142031	12.0
1325.571898	34.0
1327.114259	11.0
1327.573127	11.0
1327.632109	61.0
1332.591427	39.0
1333.079982	11.0
1334.603699	60.0
1336.538347	113.0
1337.544342	35.0
1340.578029	126.0
1341.606707	22.0
1342.633356	44.0
1346.464742	457.0
1346.545128	183.0
1347.487480	330.3
1348.475215	221.0
1349.485220	47.0
1353.593270	58.0
1357.645113	59.0
1360.129059	11.0
1362.581019	162.0
1364.583324	47.0
1367.563323	91.0
1368.083628	56.0
1369.592258	77.0
1372.811231	75.0
1374.613410	21.0
1374.870255	11.0
1375.664290	47.0
1375.722684	54.0
1376.592901	25.0
1379.953701	14.0
1380.140857	79.0
1380.614845	289.0
1381.602808	406.3
1382.600215	152.7
1384.074895	50.0
1384.555565	86.0
1385.089515	154.2
1385.577978	87.0
1385.825914	44.0
1386.881070	65.0
1387.408799	12.0
1390.530314	12.0
1390.653603	14.0
1390.970659	31.0
1391.569641	11.0
1392.086513	43.0
1392.944262	54.0
1393.098166	4747.3
1393.396743	26.0
1393.597717	5588.5
1393.743499	14.0
1393.891963	88.0
1394.095296	5022.0
1394.272532	21.0
1394.460657	11.0
1394.600199	3022.6
1394.832813	59.0
1395.097954	1793.6
1395.372066	25.0
1395.598996	1036.1
1395.748477	10.0
1396.024935	12.0
1396.123628	172.0
1396.602091	183.0
1397.130153	43.0
1397.490036	51.0
1397.690150	74.0
1397.960914	23.0
1398.084533	24.0
1398.496635	25.0
1398.879355	50.0
1399.250349	14.0
1400.457893	22.0
1400.571070	66.0
1400.632947	229.0
1403.635336	13.0
1403.924373	35.0
1404.620543	23.0
1405.098522	26.0
1406.096050	38.0
1406.656946	31.0
1412.544231	41.0
1412.692163	56.0
1413.609510	808.0
1413.703629	84.0
1414.114269	919.6
1414.237029	57.0
1414.622359	540.0
1415.112688	760.0
1415.609558	276.5
1416.096723	57.0
1416.576652	55.0
1416.867018	39.0
1416.949985	10.0
1417.009249	36.0
1418.645001	454.0
1419.639067	92.0
1420.553238	136.4
1420.649219	101.0
1421.512561	53.0
1421.535161	31.1
1421.628463	112.1
1422.508392	50.0
1422.633462	77.0
1423.666525	44.0
1426.222024	12.0
1427.613654	28.0
1431.607945	32.0
1434.611798	37.0
1434.707210	22.0
1439.613269	32.0
1449.607071	120.0
1450.653370	50.0
1457.652771	90.0
1457.854141	11.0
1458.612777	107.0
1459.609960	67.0
1460.147287	94.0
1461.673795	53.0
1468.642539	71.0
1468.667572	68.0
1469.666070	36.0
1470.662109	59.0
1474.142818	142.0
1474.615126	250.0
1475.097061	35.0
1475.605029	67.0
1476.645427	59.0
1477.117356	45.0
1477.250478	21.0
1477.639976	57.0
1478.128022	62.0
1478.642566	49.0
1485.626405	125.0
1486.110478	64.0
1487.138752	93.0
1487.937885	70.0
1488.946171	55.0
1492.563014	38.0
1493.618968	96.0
1493.688474	11.0
1494.639511	2031.5
1494.800544	40.0
1495.145012	3239.0
1495.640314	3052.0
1496.032005	73.0
1496.135540	2200.1
1496.641249	923.0
1496.762832	50.0
1497.161852	292.1
1497.652597	312.0
1497.987368	55.0
1498.127520	62.0
1498.669913	10.0
1499.596473	30.0
1505.723840	30.0
1508.528494	136.0
1509.250899	48.0
1510.596792	26.0
1511.647722	369.0
1512.654359	129.0
1513.635680	127.1
1515.655361	28.0
1523.633919	68.0
1526.683567	31.0
1529.693161	22.0
1530.530712	30.0
1530.604624	22.0
1539.155708	75.0
1539.642255	68.0
1540.648640	70.0
1548.612094	36.0
1549.561381	39.0
1550.576717	45.0
1558.833036	23.0
1559.641220	51.0
1561.171128	20.0
1566.660462	156.0
1567.146778	148.0
1570.622135	24.0
1571.614367	29.0
1572.638129	24.0
1575.665494	2975.0
1576.169779	3401.9
1576.473956	85.0
1576.671415	3365.0
1576.865933	99.0
1577.168001	2411.0
1577.324781	66.5
1577.673099	1129.8
1577.824478	46.0
1578.176767	604.0
1578.668958	269.0
1579.187188	144.0
1579.676133	53.0
1580.383302	10.0
1581.804375	25.0
1581.917086	12.0
1581.992230	22.0
1583.677160	74.0
1584.679774	26.0
1589.710159	20.0
1590.790034	11.0
1594.817678	26.0
1597.176306	51.0
1597.703574	99.0
1602.314703	29.0
1602.724366	39.0
1604.675122	172.7
1605.713342	13.0
1607.726478	48.0
1620.192347	156.0
1620.680875	109.0
1621.175393	65.0
1622.322973	36.0
1624.866848	52.0
1625.742078	78.0
1626.716555	123.0
1628.721345	14.0
1631.696299	11.0
1632.688554	28.0
1632.764894	24.0
1640.190292	260.8
1640.678620	533.0
1641.188587	556.8
1641.694492	409.0
1642.696414	208.0
1642.902083	50.0
1643.177626	88.0
1643.304138	26.0
1644.210539	43.0
1645.934667	10.0
1647.793906	10.0
1648.260477	23.0
1657.176342	24.0
1657.663471	23.0
1658.689238	38.0
1665.724274	24.0
1667.890413	37.0
1677.207638	301.0
1677.722523	210.0
1678.196415	111.0
1678.361653	58.0
1678.748389	249.8
1679.213155	43.0
1680.232661	45.0
1682.065969	10.0
1682.576116	14.0
1685.651552	28.0
1695.778963	87.0
1696.755454	24.0
1697.767298	40.0
1704.728636	44.0
1711.619542	41.0
1711.801927	22.0
1712.613884	64.0
1712.740057	63.0
1713.613271	11.0
1715.742934	50.0
1718.778900	48.0
1720.789856	21.0
1721.208880	787.0
1721.728965	1044.0
1722.220821	1096.4
1722.732198	417.0
1723.225142	416.6
1723.719791	57.0
1723.768273	91.0
1724.226869	103.0
1724.324933	26.0
1724.507993	22.0
1724.706934	102.0
1725.020073	85.0
1733.681917	64.0
1737.759810	55.0
1743.250907	35.0
1746.749751	38.0
1758.242572	184.0
1758.773059	372.0
1758.963907	60.0
1759.253869	309.0
1759.740372	337.0
1760.245705	189.0
1760.727361	35.0
1761.236087	54.0
1777.142597	10.0
1803.296819	90.0
1804.250553	109.0
1823.845351	42.0
1827.801054	10.0
1837.709061	58.0
1875.890170	63.0
1877.799980	34.0
1878.809844	27.0
1892.875006	200.0
1893.872276	31.0
1894.894938	14.0
1895.894821	55.0
1907.808260	38.0
1919.813343	25.0
1937.888117	51.0
1938.872416	10.0
1975.887094	28.0
1976.951755	62.0
1979.009631	66.0
2006.891911	12.0
2024.776039	24.0
2050.346332	34.0
2059.965013	52.0
2060.937156	99.0
2061.955133	84.0
2070.048397	21.0
2077.942688	47.0
2079.959896	42.0
2080.923744	33.0
2082.969579	10.0
2095.975118	1120.0
2096.183255	12.0
2096.734814	87.0
2096.965350	1240.0
2097.111499	79.0
2097.256881	41.0
2097.983044	471.0
2098.990682	334.0
2099.125302	48.0
2099.983548	82.0
2100.958996	52.0
2101.968656	150.0
2102.401477	10.0
2102.834642	10.0
2126.052292	44.0
2152.939063	20.0
2157.887608	22.0
2204.217429	22.0
2258.036723	23.0
2259.039362	40.0
2260.004798	10.0
2263.052140	26.0
2290.668584	10.0
2299.108480	10.0
2300.052239	47.0
2301.147241	42.0
2302.083864	54.0
2316.095458	25.0
2321.523864	27.0
2345.100067	25.0
2386.152845	13.0
2462.128308	79.0
2463.126890	26.0
2466.175289	12.0
2488.273675	11.0
